date,skor,close,s_mom,s_rsi,s_vol,s_idr,s_tr
2022-02-23,60.8,6920.05615234375,,,,,
2022-02-24,52.2,6817.81982421875,,,,,
2022-02-25,61.8,6888.1708984375,,,,,
2022-03-01,59.5,6921.44091796875,,,,,
2022-03-02,58.2,6868.40185546875,,,,,
2022-03-04,65.2,6928.328125,,,,,
2022-03-07,65.6,6869.06591796875,,,,,
2022-03-08,61.5,6814.18310546875,,,,,
2022-03-09,65.4,6864.44091796875,,,,,
2022-03-10,67.2,6924.0078125,,,,,
2022-03-11,64.3,6922.60205078125,,,,,
2022-03-14,60.6,6952.2041015625,,,,,
2022-03-15,52.5,6918.18505859375,,,,,
2022-03-16,54.8,6992.39501953125,,,,,
2022-03-17,56.4,6964.384765625,,,,,
2022-03-18,52.8,6954.96484375,,,,,
2022-03-21,49.3,6955.18115234375,,,,,
2022-03-22,56.8,7000.82177734375,,,,,
2022-03-23,64.2,6996.115234375,,,,,
2022-03-24,72.9,7049.68505859375,,,,,
2022-03-25,63.2,7002.5322265625,,,,,
2022-03-28,67.4,7049.60302734375,,,,,
2022-03-29,64.2,7011.68896484375,,,,,
2022-03-30,71.1,7053.18994140625,,,,,
2022-03-31,62.9,7071.44189453125,,,,,
2022-04-01,64.4,7078.759765625,,,,,
2022-04-04,74.5,7116.2177734375,,,,,
2022-04-05,74.7,7148.298828125,,,,,
2022-04-06,63.6,7104.2158203125,,,,,
2022-04-07,67.3,7127.3671875,,,,,
2022-04-08,75.7,7210.8349609375,,,,,
2022-04-11,77.5,7203.7939453125,,,,,
2022-04-12,73.8,7214.78076171875,,,,,
2022-04-13,80.3,7262.77685546875,,,,,
2022-04-14,78.8,7235.5322265625,,,,,
2022-04-18,80.5,7275.2890625,,,,,
2022-04-19,63.4,7199.23193359375,,,,,
2022-04-20,64.7,7227.36181640625,,,,,
2022-04-21,68.4,7276.19287109375,,,,,
2022-04-22,61.5,7225.60595703125,,,,,
2022-04-25,68.5,7215.97900390625,,,,,
2022-04-26,67.1,7232.15283203125,,,,,
2022-04-27,60.3,7196.76416015625,,,,,
2022-04-28,61.6,7228.9140625,,,,,
2022-05-09,30.7,6909.7509765625,,,,,
2022-05-10,31.4,6819.7939453125,,,,,
2022-05-11,22.9,6816.203125,,,,,
2022-05-12,22.8,6599.83984375,,,,,
2022-05-13,22.9,6597.9931640625,,,,,
2022-05-17,25.5,6644.466796875,,,,,
2022-05-18,32.7,6793.4140625,,,,,
2022-05-19,44.4,6823.3349609375,,,,,
2022-05-20,51.3,6918.14404296875,,,,,
2022-05-23,46.1,6840.77490234375,,,,,
2022-05-24,50.4,6914.14111328125,,,,,
2022-05-25,42.4,6883.50390625,,,,,
2022-05-27,49.5,7026.255859375,,,,,
2022-05-30,52.0,7037.56494140625,,,,,
2022-05-31,59.5,7148.97021484375,,,,,
2022-06-02,58.6,7148.72314453125,,,,,
2022-06-03,61.7,7182.9609375,,,,,
2022-06-06,60.6,7096.58203125,,,,,
2022-06-07,67.6,7141.044921875,,,,,
2022-06-08,69.2,7193.31396484375,,,,,
2022-06-09,66.6,7182.830078125,,,,,
2022-06-10,63.7,7086.64794921875,,,,,
2022-06-13,59.1,6995.44189453125,,,,,
2022-06-14,58.4,7049.8818359375,,,,,
2022-06-15,51.4,7007.0498046875,,,,,
2022-06-16,54.5,7050.326171875,,,,,
2022-06-17,48.9,6936.966796875,,,,,
2022-06-20,48.6,6976.376953125,,,,,
2022-06-21,50.6,7044.07080078125,,,,,
2022-06-22,51.2,6984.31103515625,,,,,
2022-06-23,50.6,6998.26708984375,,,,,
2022-06-24,54.2,7042.93701171875,,,,,
2022-06-27,48.2,7016.05517578125,,,,,
2022-06-28,47.5,6996.4560546875,,,,,
2022-06-29,46.9,6942.35107421875,,,,,
2022-06-30,43.3,6911.58203125,,,,,
2022-07-01,38.5,6794.328125,,,,,
2022-07-04,31.8,6639.171875,,,,,
2022-07-05,40.4,6703.26611328125,,,,,
2022-07-06,37.0,6646.41015625,,,,,
2022-07-07,37.9,6652.5869140625,,,,,
2022-07-08,42.9,6740.21923828125,,,,,
2022-07-11,37.8,6722.14501953125,,,,,
